Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
121,AT-2022-301488,14/12/2025,21/12/2025,Same Day,AT-10005,Jonas Mayer,Home Office,Austria,Höchst,Vorarlberg,6973,Vorarlberg,OFF-BI-15028133,Office Supplies,Binders,BinderPro 2026,1757.28
122,AT-2018-641278,25/01/2025,28/01/2025,First Class,AT-10009,Felix Berger,Consumer,Austria,Bezau,Vorarlberg,6870,Vorarlberg,OFF-PA-56453954,Office Supplies,Paper,Vorarlberg Copy Paper,1293.09
123,AT-2016-258619,14/11/2025,20/11/2025,Same Day,AT-10008,Mia Fuchs,Home Office,Austria,Tschagguns,Vorarlberg,6774,Vorarlberg,TEC-AC-37115916,Technology,Accessories,Bregenzer Mouse,1081.7
124,AT-2019-118851,03/02/2025,10/02/2025,Second Class,AT-10000,Anna Müller,Corporate,Austria,Bregenz,Vorarlberg,6900,Vorarlberg,TEC-TA-18526344,Technology,Tablets,Bodensee Tab,1324.85
125,AT-2021-877256,19/01/2025,22/01/2025,First Class,AT-10002,Sophie Gruber,Consumer,Austria,Lauterach,Vorarlberg,6923,Vorarlberg,TEC-TA-53986150,Technology,Tablets,Bodensee Tab,332.4
126,AT-2022-720485,15/07/2025,19/07/2025,Same Day,AT-10008,Mia Fuchs,Home Office,Austria,Altach,Vorarlberg,6844,Vorarlberg,OFF-LA-98018095,Office Supplies,Labels,Austrian Address Labels,817.47
127,AT-2022-379169,11/05/2025,17/05/2025,Same Day,AT-10000,Anna Müller,Consumer,Austria,Nenzing,Vorarlberg,6710,Vorarlberg,FUR-TA-61496385,Furniture,Tables,Lake Constance Table,1055.08
128,AT-2016-378429,14/09/2025,18/09/2025,First Class,AT-10003,Maximilian Bauer,Home Office,Austria,Vandans,Vorarlberg,6773,Vorarlberg,FUR-TA-18855797,Furniture,Tables,Lake Constance Table,154.39
129,AT-2016-650765,17/06/2025,20/06/2025,Same Day,AT-10008,Mia Fuchs,Corporate,Austria,Sulz,Vorarlberg,6832,Vorarlberg,TEC-LA-51658692,Technology,Laptops,MontafonBook Pro,248.35
130,AT-2016-935472,14/10/2025,20/10/2025,Same Day,AT-10000,Anna Müller,Corporate,Austria,Bregenz,Vorarlberg,6900,Vorarlberg,TEC-LA-82799190,Technology,Laptops,MontafonBook Pro,738.51
131,AT-2022-230674,21/02/2025,23/02/2025,First Class,AT-10008,Mia Fuchs,Consumer,Austria,Lustenau,Vorarlberg,6890,Vorarlberg,OFF-ST-11074593,Office Supplies,Storage,Vorarlberg Storage Box,1450.14
132,AT-2021-219251,02/11/2025,03/11/2025,First Class,AT-10006,Lea Winkler,Consumer,Austria,Koblach,Vorarlberg,6842,Vorarlberg,OFF-AP-42123262,Office Supplies,Appliances,Vorarlberg Desk Lamp,455.82
133,AT-2019-849646,08/12/2025,10/12/2025,Second Class,AT-10001,Lukas Hofer,Consumer,Austria,Gaschurn,Vorarlberg,6793,Vorarlberg,OFF-AP-32004247,Office Supplies,Appliances,Vorarlberg Desk Lamp,56.74
134,AT-2022-241966,05/02/2025,08/02/2025,First Class,AT-10003,Maximilian Bauer,Home Office,Austria,Satteins,Vorarlberg,6822,Vorarlberg,OFF-ST-63599110,Office Supplies,Storage,Vorarlberg Storage Box,1355.72
135,AT-2018-881823,07/04/2025,09/04/2025,Standard Class,AT-10008,Mia Fuchs,Consumer,Austria,Lauterach,Vorarlberg,6923,Vorarlberg,OFF-ST-39564436,Office Supplies,Storage,Vorarlberg Storage Box,735.34
136,AT-2021-504505,03/11/2025,06/11/2025,Standard Class,AT-10005,Jonas Mayer,Corporate,Austria,Mittelberg,Vorarlberg,6993,Vorarlberg,OFF-PA-95970512,Office Supplies,Paper,Vorarlberg Copy Paper,1251.48
137,AT-2022-684755,20/05/2025,23/05/2025,Second Class,AT-10008,Mia Fuchs,Corporate,Austria,Satteins,Vorarlberg,6822,Vorarlberg,TEC-TA-64627851,Technology,Tablets,Bodensee Tab,33.25
138,AT-2018-729956,25/08/2025,30/08/2025,First Class,AT-10000,Anna Müller,Consumer,Austria,Satteins,Vorarlberg,6822,Vorarlberg,TEC-PH-12088275,Technology,Phones,AlpenPhone X1,1699.51
139,AT-2019-845475,06/03/2025,12/03/2025,First Class,AT-10000,Anna Müller,Home Office,Austria,Hohenems,Vorarlberg,6845,Vorarlberg,FUR-BO-21478965,Furniture,Bookcases,Vorarlberg Oak Bookcase,539.05
140,AT-2016-573763,16/08/2025,21/08/2025,Second Class,AT-10008,Mia Fuchs,Corporate,Austria,Rankweil,Vorarlberg,6830,Vorarlberg,OFF-LA-14890358,Office Supplies,Labels,Austrian Address Labels,260.6
141,AT-2022-442880,14/10/2025,20/10/2025,First Class,AT-10009,Felix Berger,Corporate,Austria,Sulz,Vorarlberg,6832,Vorarlberg,OFF-AR-64706870,Office Supplies,Art,Montafon Art Set,243.53
142,AT-2015-141341,20/06/2025,25/06/2025,Standard Class,AT-10008,Mia Fuchs,Corporate,Austria,Andelsbuch,Vorarlberg,6866,Vorarlberg,TEC-LA-42957307,Technology,Laptops,MontafonBook Pro,258.89
143,AT-2019-271287,08/05/2025,14/05/2025,Standard Class,AT-10008,Mia Fuchs,Home Office,Austria,Lustenau,Vorarlberg,6890,Vorarlberg,OFF-ST-71449487,Office Supplies,Storage,Vorarlberg Storage Box,1620.98
144,AT-2017-485716,14/05/2025,18/05/2025,Standard Class,AT-10003,Maximilian Bauer,Corporate,Austria,Koblach,Vorarlberg,6842,Vorarlberg,TEC-TA-20005892,Technology,Tablets,Bodensee Tab,1559.49
145,AT-2023-380144,20/02/2025,26/02/2025,First Class,AT-10002,Sophie Gruber,Corporate,Austria,Dornbirn,Vorarlberg,6850,Vorarlberg,OFF-ST-20507813,Office Supplies,Storage,Vorarlberg Storage Box,559.94
146,AT-2015-990173,21/05/2025,23/05/2025,Standard Class,AT-10006,Lea Winkler,Corporate,Austria,Hard,Vorarlberg,6971,Vorarlberg,OFF-LA-46129621,Office Supplies,Labels,Austrian Address Labels,213.17
147,AT-2018-927960,03/11/2025,07/11/2025,Same Day,AT-10003,Maximilian Bauer,Corporate,Austria,Hard,Vorarlberg,6971,Vorarlberg,OFF-AR-81658088,Office Supplies,Art,Montafon Art Set,1207.29
148,AT-2021-879099,04/10/2025,08/10/2025,Same Day,AT-10007,Paul Steiner,Corporate,Austria,Bregenz,Vorarlberg,6900,Vorarlberg,FUR-BO-14725989,Furniture,Bookcases,Vorarlberg Oak Bookcase,75.55
149,AT-2020-477668,29/08/2025,05/09/2025,Second Class,AT-10004,Laura Huber,Consumer,Austria,Bürs,Vorarlberg,6706,Vorarlberg,TEC-TA-14449620,Technology,Tablets,Bodensee Tab,1161.77
150,AT-2021-327269,27/01/2025,29/01/2025,Same Day,AT-10000,Anna Müller,Corporate,Austria,Andelsbuch,Vorarlberg,6866,Vorarlberg,TEC-PH-76165827,Technology,Phones,AlpenPhone X1,865.15
151,AT-2020-324340,22/10/2025,28/10/2025,Second Class,AT-10008,Mia Fuchs,Home Office,Austria,Lustenau,Vorarlberg,6890,Vorarlberg,FUR-TA-52300654,Furniture,Tables,Lake Constance Table,51.03
152,AT-2022-731153,24/08/2025,28/08/2025,Same Day,AT-10008,Mia Fuchs,Home Office,Austria,Satteins,Vorarlberg,6822,Vorarlberg,OFF-ST-28784280,Office Supplies,Storage,Vorarlberg Storage Box,397.7
153,AT-2019-196122,25/11/2025,29/11/2025,Same Day,AT-10008,Mia Fuchs,Corporate,Austria,Hohenems,Vorarlberg,6845,Vorarlberg,OFF-PA-51628844,Office Supplies,Paper,Vorarlberg Copy Paper,1506.14
154,AT-2022-762292,12/06/2025,17/06/2025,Standard Class,AT-10002,Sophie Gruber,Corporate,Austria,Schruns,Vorarlberg,6780,Vorarlberg,OFF-ST-68458218,Office Supplies,Storage,Vorarlberg Storage Box,1445.04
155,AT-2015-662425,17/07/2025,23/07/2025,Second Class,AT-10006,Lea Winkler,Home Office,Austria,Koblach,Vorarlberg,6842,Vorarlberg,FUR-CH-47409528,Furniture,Chairs,Alpine Comfort Chair,328.83
156,AT-2022-943853,17/06/2025,24/06/2025,Second Class,AT-10009,Felix Berger,Consumer,Austria,Lustenau,Vorarlberg,6890,Vorarlberg,OFF-BI-92424788,Office Supplies,Binders,BinderPro 2026,557.09
157,AT-2025-897673,11/06/2025,12/06/2025,Same Day,AT-10006,Lea Winkler,Home Office,Austria,Tschagguns,Vorarlberg,6774,Vorarlberg,OFF-BI-84770446,Office Supplies,Binders,BinderPro 2026,1229.57
158,AT-2017-623132,17/02/2025,19/02/2025,First Class,AT-10008,Mia Fuchs,Corporate,Austria,Mittelberg,Vorarlberg,6993,Vorarlberg,OFF-AR-38183780,Office Supplies,Art,Montafon Art Set,798.82
159,AT-2015-846099,22/11/2025,25/11/2025,Standard Class,AT-10000,Anna Müller,Corporate,Austria,Götzis,Vorarlberg,6840,Vorarlberg,OFF-AR-93150846,Office Supplies,Art,Montafon Art Set,1052.07
160,AT-2019-641300,24/09/2025,01/10/2025,Second Class,AT-10000,Anna Müller,Consumer,Austria,Lauterach,Vorarlberg,6923,Vorarlberg,FUR-CH-26243728,Furniture,Chairs,Alpine Comfort Chair,1946.52
161,AT-2025-773886,08/07/2025,10/07/2025,Second Class,AT-10002,Sophie Gruber,Consumer,Austria,Höchst,Vorarlberg,6973,Vorarlberg,TEC-PH-75410292,Technology,Phones,AlpenPhone X1,1858.64
162,AT-2016-640169,27/10/2025,31/10/2025,Same Day,AT-10002,Sophie Gruber,Home Office,Austria,Bezau,Vorarlberg,6870,Vorarlberg,TEC-PH-22291976,Technology,Phones,AlpenPhone X1,1757.58
163,AT-2018-483282,05/11/2025,09/11/2025,Standard Class,AT-10006,Lea Winkler,Home Office,Austria,Lustenau,Vorarlberg,6890,Vorarlberg,OFF-BI-75354706,Office Supplies,Binders,BinderPro 2026,959.9
164,AT-2015-127877,27/08/2025,30/08/2025,Second Class,AT-10003,Maximilian Bauer,Consumer,Austria,Satteins,Vorarlberg,6822,Vorarlberg,OFF-PA-88778542,Office Supplies,Paper,Vorarlberg Copy Paper,340.32
165,AT-2018-661457,11/11/2025,18/11/2025,Same Day,AT-10005,Jonas Mayer,Corporate,Austria,Rankweil,Vorarlberg,6830,Vorarlberg,OFF-PA-52190910,Office Supplies,Paper,Vorarlberg Copy Paper,1080.67
166,AT-2017-536894,20/01/2025,24/01/2025,Standard Class,AT-10000,Anna Müller,Home Office,Austria,Lustenau,Vorarlberg,6890,Vorarlberg,FUR-CH-71548289,Furniture,Chairs,Alpine Comfort Chair,58.64
167,AT-2023-727933,20/04/2025,26/04/2025,Same Day,AT-10007,Paul Steiner,Corporate,Austria,Sulz,Vorarlberg,6832,Vorarlberg,TEC-PH-25972753,Technology,Phones,AlpenPhone X1,1048.34
168,AT-2024-941904,27/09/2025,04/10/2025,Same Day,AT-10003,Maximilian Bauer,Consumer,Austria,Satteins,Vorarlberg,6822,Vorarlberg,FUR-BO-69716900,Furniture,Bookcases,Vorarlberg Oak Bookcase,1549.81
169,AT-2016-854589,01/12/2025,02/12/2025,First Class,AT-10009,Felix Berger,Corporate,Austria,Lauterach,Vorarlberg,6923,Vorarlberg,FUR-TA-36279142,Furniture,Tables,Lake Constance Table,675.08
170,AT-2024-678467,06/09/2025,07/09/2025,Second Class,AT-10005,Jonas Mayer,Home Office,Austria,Vandans,Vorarlberg,6773,Vorarlberg,OFF-AR-20765602,Office Supplies,Art,Montafon Art Set,1324.53
171,AT-2020-950429,22/02/2025,01/03/2025,Second Class,AT-10001,Lukas Hofer,Corporate,Austria,Lustenau,Vorarlberg,6890,Vorarlberg,TEC-LA-36995359,Technology,Laptops,MontafonBook Pro,1921.54
172,AT-2022-535245,19/04/2025,22/04/2025,First Class,AT-10000,Anna Müller,Corporate,Austria,Bürserberg,Vorarlberg,6707,Vorarlberg,OFF-AR-32367074,Office Supplies,Art,Montafon Art Set,1451.04
173,AT-2020-858712,07/04/2025,11/04/2025,First Class,AT-10009,Felix Berger,Consumer,Austria,Bürserberg,Vorarlberg,6707,Vorarlberg,OFF-AR-33239985,Office Supplies,Art,Montafon Art Set,1360.85
174,AT-2024-886591,07/09/2025,14/09/2025,First Class,AT-10008,Mia Fuchs,Corporate,Austria,Lustenau,Vorarlberg,6890,Vorarlberg,TEC-AC-54243119,Technology,Accessories,Bregenzer Mouse,1423.98
175,AT-2018-418722,20/10/2025,25/10/2025,Same Day,AT-10003,Maximilian Bauer,Corporate,Austria,Sulz,Vorarlberg,6832,Vorarlberg,OFF-AP-21367505,Office Supplies,Appliances,Vorarlberg Desk Lamp,1415.08
176,AT-2015-185858,19/07/2025,25/07/2025,Same Day,AT-10009,Felix Berger,Consumer,Austria,Bezau,Vorarlberg,6870,Vorarlberg,OFF-ST-71407564,Office Supplies,Storage,Vorarlberg Storage Box,613.35
177,AT-2023-299588,13/10/2025,14/10/2025,First Class,AT-10000,Anna Müller,Home Office,Austria,Lauterach,Vorarlberg,6923,Vorarlberg,OFF-LA-30236878,Office Supplies,Labels,Austrian Address Labels,1925.47
178,AT-2021-348924,06/02/2025,10/02/2025,Second Class,AT-10000,Anna Müller,Home Office,Austria,Bezau,Vorarlberg,6870,Vorarlberg,FUR-BO-37809819,Furniture,Bookcases,Vorarlberg Oak Bookcase,1719.23
179,AT-2018-324927,05/02/2025,10/02/2025,Standard Class,AT-10008,Mia Fuchs,Home Office,Austria,Andelsbuch,Vorarlberg,6866,Vorarlberg,FUR-BO-87812657,Furniture,Bookcases,Vorarlberg Oak Bookcase,186.83
180,AT-2025-484284,14/11/2025,17/11/2025,Standard Class,AT-10005,Jonas Mayer,Consumer,Austria,Sulz,Vorarlberg,6832,Vorarlberg,FUR-TA-73203990,Furniture,Tables,Lake Constance Table,1274.2
181,AT-2016-456973,25/11/2025,30/11/2025,Same Day,AT-10001,Lukas Hofer,Corporate,Austria,Koblach,Vorarlberg,6842,Vorarlberg,OFF-AR-39244283,Office Supplies,Art,Montafon Art Set,874.18
182,AT-2023-355850,03/07/2025,06/07/2025,Standard Class,AT-10001,Lukas Hofer,Corporate,Austria,Bregenz,Vorarlberg,6900,Vorarlberg,TEC-LA-18061660,Technology,Laptops,MontafonBook Pro,652.81
183,AT-2021-875162,12/08/2025,17/08/2025,Same Day,AT-10004,Laura Huber,Corporate,Austria,Götzis,Vorarlberg,6840,Vorarlberg,OFF-AR-53163463,Office Supplies,Art,Montafon Art Set,1023.17
184,AT-2020-665796,24/11/2025,30/11/2025,Same Day,AT-10006,Lea Winkler,Consumer,Austria,Lauterach,Vorarlberg,6923,Vorarlberg,TEC-LA-37269220,Technology,Laptops,MontafonBook Pro,178.96
185,AT-2022-625617,22/01/2025,24/01/2025,Second Class,AT-10008,Mia Fuchs,Consumer,Austria,Nenzing,Vorarlberg,6710,Vorarlberg,OFF-PA-79249251,Office Supplies,Paper,Vorarlberg Copy Paper,1221.18
186,AT-2025-818371,09/11/2025,16/11/2025,First Class,AT-10001,Lukas Hofer,Corporate,Austria,Wolfurt,Vorarlberg,6922,Vorarlberg,TEC-LA-96152960,Technology,Laptops,MontafonBook Pro,1897.36
187,AT-2016-822330,20/10/2025,23/10/2025,First Class,AT-10005,Jonas Mayer,Home Office,Austria,Bludenz,Vorarlberg,6700,Vorarlberg,OFF-BI-39007779,Office Supplies,Binders,BinderPro 2026,1189.37
188,AT-2015-448750,01/06/2025,02/06/2025,Standard Class,AT-10009,Felix Berger,Home Office,Austria,Gais,Vorarlberg,6861,Vorarlberg,OFF-PA-71863362,Office Supplies,Paper,Vorarlberg Copy Paper,1594.22
189,AT-2021-703669,12/12/2025,15/12/2025,Standard Class,AT-10005,Jonas Mayer,Home Office,Austria,Hard,Vorarlberg,6971,Vorarlberg,OFF-ST-38107438,Office Supplies,Storage,Vorarlberg Storage Box,1926.0
190,AT-2016-717893,23/12/2025,28/12/2025,Standard Class,AT-10008,Mia Fuchs,Home Office,Austria,Nenzing,Vorarlberg,6710,Vorarlberg,OFF-AP-49437126,Office Supplies,Appliances,Vorarlberg Desk Lamp,14.3
191,AT-2023-755813,14/08/2025,16/08/2025,First Class,AT-10004,Laura Huber,Consumer,Austria,Mittelberg,Vorarlberg,6993,Vorarlberg,TEC-TA-18767195,Technology,Tablets,Bodensee Tab,248.16
192,AT-2022-485849,02/12/2025,08/12/2025,First Class,AT-10002,Sophie Gruber,Consumer,Austria,Lauterach,Vorarlberg,6923,Vorarlberg,FUR-CH-77690345,Furniture,Chairs,Alpine Comfort Chair,1688.09
193,AT-2025-102522,12/08/2025,16/08/2025,First Class,AT-10007,Paul Steiner,Home Office,Austria,Götzis,Vorarlberg,6840,Vorarlberg,OFF-ST-89995732,Office Supplies,Storage,Vorarlberg Storage Box,709.58
194,AT-2018-315862,14/05/2025,19/05/2025,First Class,AT-10002,Sophie Gruber,Consumer,Austria,Rankweil,Vorarlberg,6830,Vorarlberg,OFF-PA-30490035,Office Supplies,Paper,Vorarlberg Copy Paper,1365.31
195,AT-2017-915521,27/03/2025,02/04/2025,Second Class,AT-10008,Mia Fuchs,Home Office,Austria,Götzis,Vorarlberg,6840,Vorarlberg,OFF-AR-82284502,Office Supplies,Art,Montafon Art Set,1771.85
196,AT-2023-963928,04/04/2025,10/04/2025,Second Class,AT-10007,Paul Steiner,Consumer,Austria,Tschagguns,Vorarlberg,6774,Vorarlberg,OFF-PA-28996300,Office Supplies,Paper,Vorarlberg Copy Paper,1579.18
197,AT-2018-154687,09/12/2025,15/12/2025,Standard Class,AT-10003,Maximilian Bauer,Home Office,Austria,Mittelberg,Vorarlberg,6993,Vorarlberg,TEC-PH-73297075,Technology,Phones,AlpenPhone X1,1117.2
198,AT-2022-340493,11/12/2025,13/12/2025,Second Class,AT-10004,Laura Huber,Corporate,Austria,Andelsbuch,Vorarlberg,6866,Vorarlberg,OFF-ST-60986268,Office Supplies,Storage,Vorarlberg Storage Box,980.44
199,AT-2015-926932,15/10/2025,21/10/2025,Same Day,AT-10001,Lukas Hofer,Home Office,Austria,Feldkirch,Vorarlberg,6800,Vorarlberg,OFF-LA-15512579,Office Supplies,Labels,Austrian Address Labels,1390.97
200,AT-2023-942066,19/05/2025,24/05/2025,Same Day,AT-10000,Anna Müller,Corporate,Austria,Vandans,Vorarlberg,6773,Vorarlberg,FUR-CH-55310218,Furniture,Chairs,Alpine Comfort Chair,63.58
201,AT-2016-933065,10/02/2025,16/02/2025,Standard Class,AT-10008,Mia Fuchs,Consumer,Austria,Tschagguns,Vorarlberg,6774,Vorarlberg,TEC-TA-40320995,Technology,Tablets,Bodensee Tab,1562.21
202,AT-2020-475487,05/09/2025,09/09/2025,First Class,AT-10003,Maximilian Bauer,Home Office,Austria,Lustenau,Vorarlberg,6890,Vorarlberg,FUR-BO-68537988,Furniture,Bookcases,Vorarlberg Oak Bookcase,1177.17
203,AT-2018-536927,04/01/2025,08/01/2025,Same Day,AT-10001,Lukas Hofer,Consumer,Austria,Vandans,Vorarlberg,6773,Vorarlberg,OFF-BI-35704850,Office Supplies,Binders,BinderPro 2026,1849.58
204,AT-2020-571189,18/01/2025,24/01/2025,Standard Class,AT-10005,Jonas Mayer,Consumer,Austria,Frastanz,Vorarlberg,6820,Vorarlberg,TEC-PH-22386688,Technology,Phones,AlpenPhone X1,1286.0
205,AT-2015-916094,10/09/2025,16/09/2025,First Class,AT-10006,Lea Winkler,Consumer,Austria,Feldkirch,Vorarlberg,6800,Vorarlberg,FUR-CH-28735710,Furniture,Chairs,Alpine Comfort Chair,1338.16
206,AT-2020-846687,05/01/2025,08/01/2025,First Class,AT-10004,Laura Huber,Home Office,Austria,Bludenz,Vorarlberg,6700,Vorarlberg,OFF-BI-73828258,Office Supplies,Binders,BinderPro 2026,1717.97
207,AT-2018-346361,31/12/2025,02/01/2026,Same Day,AT-10008,Mia Fuchs,Home Office,Austria,Rankweil,Vorarlberg,6830,Vorarlberg,OFF-ST-70111920,Office Supplies,Storage,Vorarlberg Storage Box,644.55
208,AT-2015-713469,26/12/2025,28/12/2025,Same Day,AT-10003,Maximilian Bauer,Home Office,Austria,Bezau,Vorarlberg,6870,Vorarlberg,FUR-BO-12460651,Furniture,Bookcases,Vorarlberg Oak Bookcase,1144.38
209,AT-2020-859139,13/04/2025,14/04/2025,Second Class,AT-10004,Laura Huber,Consumer,Austria,Hohenems,Vorarlberg,6845,Vorarlberg,TEC-TA-59828138,Technology,Tablets,Bodensee Tab,404.72
210,AT-2016-581002,03/10/2025,09/10/2025,First Class,AT-10003,Maximilian Bauer,Home Office,Austria,Hard,Vorarlberg,6971,Vorarlberg,TEC-LA-89985994,Technology,Laptops,MontafonBook Pro,535.43
211,AT-2023-944544,20/08/2025,24/08/2025,Same Day,AT-10008,Mia Fuchs,Home Office,Austria,Dornbirn,Vorarlberg,6850,Vorarlberg,TEC-PH-87313455,Technology,Phones,AlpenPhone X1,1407.06
212,AT-2015-812598,21/02/2025,28/02/2025,Same Day,AT-10003,Maximilian Bauer,Home Office,Austria,Höchst,Vorarlberg,6973,Vorarlberg,OFF-PA-28286679,Office Supplies,Paper,Vorarlberg Copy Paper,565.24
213,AT-2022-582612,10/03/2025,12/03/2025,Second Class,AT-10004,Laura Huber,Corporate,Austria,Wolfurt,Vorarlberg,6922,Vorarlberg,TEC-PH-64608525,Technology,Phones,AlpenPhone X1,1826.49
214,AT-2023-600857,28/01/2025,01/02/2025,First Class,AT-10002,Sophie Gruber,Home Office,Austria,Rankweil,Vorarlberg,6830,Vorarlberg,OFF-PA-31871344,Office Supplies,Paper,Vorarlberg Copy Paper,1779.72
215,AT-2024-373292,13/01/2025,18/01/2025,Standard Class,AT-10005,Jonas Mayer,Home Office,Austria,Bürserberg,Vorarlberg,6707,Vorarlberg,OFF-LA-79905915,Office Supplies,Labels,Austrian Address Labels,873.55
216,AT-2019-134994,21/04/2025,23/04/2025,First Class,AT-10001,Lukas Hofer,Consumer,Austria,Wolfurt,Vorarlberg,6922,Vorarlberg,OFF-AR-25712488,Office Supplies,Art,Montafon Art Set,1842.33
217,AT-2015-258910,17/06/2025,23/06/2025,First Class,AT-10003,Maximilian Bauer,Corporate,Austria,Bludenz,Vorarlberg,6700,Vorarlberg,OFF-LA-48019658,Office Supplies,Labels,Austrian Address Labels,1407.31
218,AT-2023-937446,29/03/2025,31/03/2025,First Class,AT-10001,Lukas Hofer,Home Office,Austria,Bürserberg,Vorarlberg,6707,Vorarlberg,OFF-PA-77917903,Office Supplies,Paper,Vorarlberg Copy Paper,1266.56
219,AT-2023-325216,07/06/2025,14/06/2025,Second Class,AT-10001,Lukas Hofer,Corporate,Austria,Bregenz,Vorarlberg,6900,Vorarlberg,OFF-AR-46222111,Office Supplies,Art,Montafon Art Set,1745.79
220,AT-2015-706223,22/03/2025,26/03/2025,Same Day,AT-10005,Jonas Mayer,Home Office,Austria,Satteins,Vorarlberg,6822,Vorarlberg,OFF-LA-98672964,Office Supplies,Labels,Austrian Address Labels,154.05
221,AT-2018-567728,14/11/2025,18/11/2025,First Class,AT-10003,Maximilian Bauer,Consumer,Austria,Schruns,Vorarlberg,6780,Vorarlberg,FUR-CH-99162250,Furniture,Chairs,Alpine Comfort Chair,1488.56
222,AT-2016-245961,11/11/2025,17/11/2025,Standard Class,AT-10001,Lukas Hofer,Home Office,Austria,Gais,Vorarlberg,6861,Vorarlberg,FUR-TA-28620113,Furniture,Tables,Lake Constance Table,1442.9
223,AT-2024-820305,28/08/2025,02/09/2025,Standard Class,AT-10007,Paul Steiner,Home Office,Austria,Höchst,Vorarlberg,6973,Vorarlberg,FUR-CH-27336303,Furniture,Chairs,Alpine Comfort Chair,1647.25
224,AT-2022-410381,12/03/2025,16/03/2025,Second Class,AT-10006,Lea Winkler,Consumer,Austria,Vandans,Vorarlberg,6773,Vorarlberg,TEC-TA-96424712,Technology,Tablets,Bodensee Tab,1300.14
225,AT-2020-696368,25/02/2025,26/02/2025,Second Class,AT-10004,Laura Huber,Consumer,Austria,Andelsbuch,Vorarlberg,6866,Vorarlberg,OFF-AP-93599446,Office Supplies,Appliances,Vorarlberg Desk Lamp,1448.48
226,AT-2023-450572,27/03/2025,30/03/2025,Standard Class,AT-10001,Lukas Hofer,Home Office,Austria,Höchst,Vorarlberg,6973,Vorarlberg,OFF-PA-81554391,Office Supplies,Paper,Vorarlberg Copy Paper,1823.91
227,AT-2015-866810,06/07/2025,07/07/2025,First Class,AT-10006,Lea Winkler,Corporate,Austria,Satteins,Vorarlberg,6822,Vorarlberg,TEC-AC-52346430,Technology,Accessories,Bregenzer Mouse,1720.35
228,AT-2019-239670,25/12/2025,28/12/2025,First Class,AT-10003,Maximilian Bauer,Corporate,Austria,Wolfurt,Vorarlberg,6922,Vorarlberg,TEC-TA-20041600,Technology,Tablets,Bodensee Tab,55.86
229,AT-2021-161200,01/12/2025,04/12/2025,Second Class,AT-10006,Lea Winkler,Home Office,Austria,Lustenau,Vorarlberg,6890,Vorarlberg,OFF-AR-72728895,Office Supplies,Art,Montafon Art Set,1779.95
230,AT-2022-502509,13/01/2025,20/01/2025,Second Class,AT-10006,Lea Winkler,Home Office,Austria,Andelsbuch,Vorarlberg,6866,Vorarlberg,TEC-PH-68516517,Technology,Phones,AlpenPhone X1,1883.98
231,AT-2015-967033,16/10/2025,23/10/2025,Standard Class,AT-10001,Lukas Hofer,Consumer,Austria,Feldkirch,Vorarlberg,6800,Vorarlberg,TEC-PH-79817392,Technology,Phones,AlpenPhone X1,1283.13
232,AT-2022-945533,29/07/2025,30/07/2025,Standard Class,AT-10003,Maximilian Bauer,Corporate,Austria,Schruns,Vorarlberg,6780,Vorarlberg,OFF-BI-22827365,Office Supplies,Binders,BinderPro 2026,1093.12
233,AT-2020-191913,04/07/2025,07/07/2025,First Class,AT-10009,Felix Berger,Consumer,Austria,Altach,Vorarlberg,6844,Vorarlberg,TEC-AC-21732912,Technology,Accessories,Bregenzer Mouse,540.91
234,AT-2021-948725,11/04/2025,16/04/2025,Standard Class,AT-10004,Laura Huber,Consumer,Austria,Feldkirch,Vorarlberg,6800,Vorarlberg,OFF-LA-72823835,Office Supplies,Labels,Austrian Address Labels,1844.16
